0.5,15,14
0.5,63,63
0.5,63,63
0.5,15,14
0.5,15,14
0.5,15,14
0.5,15,14
0.5,15,14
0.5,63,63
0.501,15,14
0.501,63,63
0.501,63,63
0.501,15,14
0.501,15,14
0.501,15,14
0.501,15,14
0.501,15,14
0.501,63,63
0.502,16,15
0.502,63,63
0.502,63,63
0.502,16,15
0.502,16,15
0.502,16,15
0.502,16,15
0.502,16,15
0.502,63,63
0.503,16,15
0.503,63,63
0.503,63,63
0.503,16,15
0.503,16,15
0.503,16,15
0.503,16,15
0.503,16,15
0.503,63,63
0.504,16,15
0.504,63,63
0.504,63,63
0.504,16,15
0.504,16,15
0.504,16,15
0.504,16,15
0.504,16,15
0.504,63,63
0.505,16,15
0.505,63,63
0.505,63,63
0.505,16,15
0.505,16,15
0.505,16,15
0.505,16,15
0.505,16,15
0.505,63,63
0.506,16,15
0.506,63,63
0.506,63,63
0.506,16,15
0.506,16,15
0.506,16,15
0.506,16,15
0.506,16,15
0.506,63,63
0.507,16,15
0.507,63,63
0.507,63,63
0.507,16,15
0.507,16,15
0.507,16,15
0.507,16,15
0.507,16,15
0.507,63,63
0.508,16,15
0.508,63,63
0.508,63,63
0.508,16,15
0.508,16,15
0.508,16,15
0.508,16,15
0.508,16,15
0.508,63,63
0.509,16,15
0.509,63,63
0.509,63,63
0.509,16,15
0.509,16,15
0.509,16,15
0.509,16,15
0.509,16,15
0.509,63,63
0.51,16,15
0.51,63,63
0.51,63,63
0.51,16,15
0.51,16,15
0.51,16,15
0.51,16,15
0.51,16,15
0.51,63,63
0.511,16,15
0.511,63,63
0.511,63,63
0.511,16,15
0.511,16,15
0.511,16,15
0.511,16,15
0.511,16,15
0.511,63,63
0.512,16,15
0.512,63,63
0.512,63,63
0.512,16,15
0.512,16,15
0.512,16,15
0.512,16,15
0.512,16,15
0.512,63,63
0.513,16,15
0.513,63,63
0.513,63,63
0.513,16,15
0.513,16,15
0.513,16,15
0.513,16,15
0.513,16,15
0.513,63,63
0.514,16,15
0.514,63,63
0.514,63,63
0.514,16,15
0.514,16,15
0.514,16,15
0.514,16,15
0.514,16,15
0.514,63,63
0.515,16,15
0.515,63,63
0.515,63,63
0.515,16,15
0.515,16,15
0.515,16,15
0.515,16,15
0.515,16,15
0.515,63,63
0.516,17,16
0.516,63,63
0.516,63,63
0.516,17,16
0.516,17,16
0.516,17,16
0.516,17,16
0.516,17,16
0.516,63,63
0.517,17,16
0.517,63,63
0.517,63,63
0.517,17,16
0.517,17,16
0.517,17,16
0.517,17,16
0.517,17,16
0.517,63,63
0.518,17,16
0.518,63,63
0.518,63,63
0.518,17,16
0.518,17,16
0.518,17,16
0.518,17,16
0.518,17,16
0.518,63,63
0.519,17,16
0.519,63,63
0.519,63,63
0.519,17,16
0.519,17,16
0.519,17,16
0.519,17,16
0.519,17,16
0.519,63,63
0.52,17,16
0.52,63,63
0.52,63,63
0.52,17,16
0.52,17,16
0.52,17,16
0.52,17,16
0.52,17,16
0.52,63,63
0.521,17,16
0.521,63,63
0.521,63,63
0.521,17,16
0.521,17,16
0.521,17,16
0.521,17,16
0.521,17,16
0.521,63,63
0.522,17,16
0.522,63,63
0.522,63,63
0.522,17,16
0.522,17,16
0.522,17,16
0.522,17,16
0.522,17,16
0.522,63,63
0.523,17,16
0.523,63,63
0.523,63,63
0.523,17,16
0.523,17,16
0.523,17,16
0.523,17,16
0.523,17,16
0.523,63,63
0.524,17,16
0.524,63,63
0.524,63,63
0.524,17,16
0.524,17,16
0.524,17,16
0.524,17,16
0.524,17,16
0.524,63,63
0.525,17,16
0.525,63,63
0.525,63,63
0.525,17,16
0.525,17,16
0.525,17,16
0.525,17,16
0.525,17,16
0.525,63,63
0.526,17,16
0.526,63,63
0.526,63,63
0.526,17,16
0.526,17,16
0.526,17,16
0.526,17,16
0.526,17,16
0.526,63,63
0.527,17,16
0.527,63,63
0.527,63,63
0.527,17,16
0.527,17,16
0.527,17,16
0.527,17,16
0.527,17,16
0.527,63,63
0.528,17,16
0.528,63,63
0.528,63,63
0.528,17,16
0.528,17,16
0.528,17,16
0.528,17,16
0.528,17,16
0.528,63,63
0.529,17,16
0.529,63,63
0.529,63,63
0.529,17,16
0.529,17,16
0.529,17,16
0.529,17,16
0.529,17,16
0.529,63,63
0.53,17,16
0.53,63,63
0.53,63,63
0.53,17,16
0.53,17,16
0.53,17,16
0.53,17,16
0.53,17,16
0.53,63,63
0.531,18,17
0.531,63,63
0.531,63,63
0.531,18,17
0.531,18,17
0.531,18,17
0.531,18,17
0.531,18,17
0.531,63,63
0.532,18,17
0.532,63,63
0.532,63,63
0.532,18,17
0.532,18,17
0.532,18,17
0.532,18,17
0.532,18,17
0.532,63,63
0.533,18,17
0.533,63,63
0.533,63,63
0.533,18,17
0.533,18,17
0.533,18,17
0.533,18,17
0.533,18,17
0.533,63,63
0.534,18,17
0.534,63,63
0.534,63,63
0.534,18,17
0.534,18,17
0.534,18,17
0.534,18,17
0.534,18,17
0.534,63,63
0.535,18,17
0.535,63,63
0.535,63,63
0.535,18,17
0.535,18,17
0.535,18,17
0.535,18,17
0.535,18,17
0.535,63,63
0.536,18,17
0.536,63,63
0.536,63,63
0.536,18,17
0.536,18,17
0.536,18,17
0.536,18,17
0.536,18,17
0.536,63,63
0.537,18,17
0.537,63,63
0.537,63,63
0.537,18,17
0.537,18,17
0.537,18,17
0.537,18,17
0.537,18,17
0.537,63,63
0.538,18,17
0.538,63,63
0.538,63,63
0.538,18,17
0.538,18,17
0.538,18,17
0.538,18,17
0.538,18,17
0.538,63,63
0.539,18,17
0.539,63,63
0.539,63,63
0.539,18,17
0.539,18,17
0.539,18,17
0.539,18,17
0.539,18,17
0.539,63,63
0.54,20,18
0.54,63,63
0.54,63,63
0.54,20,18
0.54,20,18
0.54,20,18
0.54,20,18
0.54,20,18
0.54,63,63
0.541,20,19
0.541,63,63
0.541,63,63
0.541,20,19
0.541,20,19
0.541,20,19
0.541,20,19
0.541,20,19
0.541,63,63
0.542,20,19
0.542,63,63
0.542,63,63
0.542,20,19
0.542,20,19
0.542,20,19
0.542,20,19
0.542,20,19
0.542,63,63
0.543,20,19
0.543,63,63
0.543,63,63
0.543,20,19
0.543,20,19
0.543,20,19
0.543,20,19
0.543,20,19
0.543,63,63
0.544,20,19
0.544,63,63
0.544,63,63
0.544,20,19
0.544,20,19
0.544,20,19
0.544,20,19
0.544,20,19
0.544,20,19
0.545,20,19
0.545,63,63
0.545,63,63
0.545,20,19
0.545,20,19
0.545,20,19
0.545,20,19
0.545,20,19
0.545,20,19
0.546,23,22
0.546,63,63
0.546,63,63
0.546,23,22
0.546,23,22
0.546,23,22
0.546,23,22
0.546,23,22
0.546,23,22
0.547,23,22
0.547,63,63
0.547,63,63
0.547,23,22
0.547,23,22
0.547,23,22
0.547,23,22
0.547,23,22
0.547,23,22
0.548,24,23
0.548,63,63
0.548,63,63
0.548,24,23
0.548,24,23
0.548,24,23
0.548,24,23
0.548,24,23
0.548,24,23
0.549,24,23
0.549,63,63
0.549,63,63
0.549,24,23
0.549,24,23
0.549,24,23
0.549,24,23
0.549,24,23
0.549,24,23
0.55,24,23
0.55,63,63
0.55,63,63
0.55,24,23
0.55,24,23
0.55,24,23
0.55,24,23
0.55,24,23
0.55,24,23
0.551,24,23
0.551,63,63
0.551,63,63
0.551,24,23
0.551,24,23
0.551,24,23
0.551,24,23
0.551,24,23
0.551,24,23
0.552,24,23
0.552,63,63
0.552,63,63
0.552,25,24
0.552,25,24
0.552,25,24
0.552,25,24
0.552,25,24
0.552,25,24
0.553,25,24
0.553,63,63
0.553,63,63
0.553,25,24
0.553,25,24
0.553,25,24
0.553,25,24
0.553,25,24
0.553,25,24
0.554,25,24
0.554,63,63
0.554,63,63
0.554,25,24
0.554,25,24
0.554,25,24
0.554,25,24
0.554,25,24
0.554,25,24
0.555,25,24
0.555,63,63
